,coordenadas,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,media,predictLMLOG,predictRF,predictRFlog,latitud,longitud
6968,"51,102",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,51,102
6969,"51,103",0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,51,103
6970,"51,104",0,0,0,0,0,0,0,1,0,1,4,1,0,0,1,1,1,0,0,1,2,1,2,51,104
6971,"51,105",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,51,105
6972,"51,106",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,51,106
6973,"51,11",0,0,0,0,0,0,0,1,1,0,10,3,0,0,8,1,0,0,0,1,2,1,2,51,11
6974,"51,116",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,51,116
6975,"51,12",0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,2,2,1,0,1,2,1,2,51,12
6976,"51,121",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,51,121
6977,"51,122",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,51,122
6978,"51,13",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,51,13
6979,"51,132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,51,132
6980,"51,135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,51,135
6981,"51,136",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,51,136
6982,"51,14",3,2,0,0,0,0,0,0,3,0,1,0,0,0,1,3,0,0,0,1,2,1,2,51,14
6983,"51,141",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,51,141
6984,"51,142",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,1,0,2,0,1,51,142
6985,"51,143",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,0,1,51,143
6986,"51,144",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,51,144
6987,"51,15",0,0,3,1,0,0,2,2,0,16,10,4,22,3,36,46,19,1,9,9,3,9,8,51,15
6988,"51,150",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2,0,1,51,150
6989,"51,151",0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,2,0,1,51,151
6990,"51,152",0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,2,2,1,2,1,2,51,152
6991,"51,153",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,51,153
6992,"51,154",0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,2,0,1,51,154
6993,"51,155",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,2,0,2,0,1,51,155
6994,"51,156",0,0,0,0,0,0,2,2,2,3,3,1,4,1,1,5,2,2,4,2,2,2,3,51,156
6995,"51,157",0,0,0,0,0,0,0,1,4,7,5,0,0,3,3,2,6,0,5,2,2,2,3,51,157
6996,"51,158",0,0,0,0,0,0,0,3,4,5,3,2,2,1,2,1,3,2,3,2,2,2,3,51,158
6997,"51,159",0,0,0,0,0,0,0,2,6,2,12,0,2,1,10,1,2,0,0,2,2,2,3,51,159
6998,"51,16",37,17,29,106,33,9,3,5,10,323,457,380,486,215,66,91,86,56,73,131,32,132,130,51,16
6999,"51,160",0,0,0,0,0,0,0,1,3,2,3,0,2,2,2,4,0,0,1,1,2,1,2,51,160
7000,"51,161",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,1,51,161
7001,"51,162",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,51,162
7002,"51,171",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,51,171
7003,"51,172",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,51,172
7004,"51,173",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,51,173
7005,"51,174",0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,2,0,1,51,174
7006,"51,175",0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,2,0,1,51,175
7007,"51,176",0,0,0,0,0,0,0,2,4,0,3,0,0,1,2,2,3,3,7,1,2,1,2,51,176
7008,"51,177",0,0,0,0,0,0,0,0,4,1,2,1,4,0,0,1,5,3,4,1,2,1,2,51,177
7009,"51,178",0,0,0,0,0,0,0,6,3,4,5,8,3,2,5,11,64,17,21,8,2,8,10,51,178
7010,"51,179",0,0,0,0,0,0,1,20,11,8,4,4,2,8,2,9,15,8,21,6,3,5,7,51,179
7011,"51,18",0,0,0,0,0,0,0,1,0,0,1,2,16,7,0,0,0,0,0,1,2,1,2,51,18
7012,"51,19",0,0,0,0,0,0,0,0,0,0,3,3,33,15,1,0,1,0,1,3,2,3,4,51,19
7013,"51,2",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,2,0,1,51,2
7014,"51,3",0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,2,0,1,51,3
7015,"51,4",0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,51,4
7016,"51,5",3,4,0,3,2,2,3,4,6,3,6,3,7,0,2,0,3,1,1,3,2,3,4,51,5
7017,"51,55",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,51,55
7018,"51,59",0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,2,0,1,51,59
7019,"51,6",4,1,25,17,27,6,0,1,2,0,3,5,4,15,11,13,9,7,15,9,3,8,8,51,6
7020,"51,60",0,0,0,0,0,0,0,3,16,6,1,0,0,1,0,0,0,0,0,1,2,1,2,51,60
7021,"51,61",0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,1,51,61
7022,"51,62",0,0,0,0,0,0,0,0,2,1,1,4,2,2,0,0,0,0,0,1,2,1,2,51,62
7023,"51,63",0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,2,0,1,51,63
7024,"51,64",0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,2,0,1,51,64
7025,"51,65",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,51,65
7026,"51,67",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,51,67
7027,"51,68",0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,2,0,1,51,68
7028,"51,69",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,51,69
7029,"51,7",78,34,21,12,18,19,0,11,2,4,9,23,15,3,0,9,2,5,0,14,3,11,11,51,7
7030,"51,70",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,51,70
7031,"51,71",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,51,71
7032,"51,73",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,51,73
7033,"51,74",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,51,74
7034,"51,75",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,51,75
7035,"51,76",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,51,76
7036,"51,77",0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,2,0,1,51,77
7037,"51,78",0,0,0,0,0,0,0,3,0,0,1,5,0,0,0,0,0,0,0,0,2,0,1,51,78
7038,"51,79",0,0,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,2,0,1,51,79
7039,"51,8",2,0,2,6,5,12,1,0,1,0,2,1,0,0,0,1,0,0,0,2,2,2,2,51,8
7040,"51,80",0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,1,51,80
7041,"51,81",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,51,81
7042,"51,82",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,51,82
7043,"51,83",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,51,83
7044,"51,85",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,51,85
7045,"51,86",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,51,86
7046,"51,87",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,51,87
7047,"51,88",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,51,88
7048,"51,89",0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,2,2,0,1,1,2,1,2,51,89
7049,"51,9",2,0,3,4,6,6,0,1,0,0,0,0,0,0,1,2,0,0,0,1,2,1,2,51,9
7050,"51,90",0,0,0,0,0,0,0,4,2,0,2,2,0,0,1,3,0,0,2,1,2,1,2,51,90
7051,"51,91",0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,0,2,0,1,51,91
7052,"51,92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,51,92
7053,"51,93",0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,1,0,2,0,1,51,93
7054,"51,94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,51,94
7055,"51,95",0,0,0,0,0,0,0,0,0,1,0,0,0,8,51,1,1,2,2,3,2,3,3,51,95
7056,"51,96",0,0,0,0,0,0,0,0,0,0,0,1,1,12,64,2,2,0,0,4,2,3,4,51,96
7057,"51,97",0,0,0,0,0,0,0,0,1,0,5,1,1,3,0,0,0,0,0,1,2,1,2,51,97
7058,"51,98",0,0,0,0,0,0,1,5,0,0,5,0,0,2,1,3,1,1,0,1,2,1,2,51,98
7059,"51,99",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,51,99
7060,"52,-0",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,3,0,0,2,0,1,52,-0
7061,"52,-1",0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,2,0,1,52,-1
7062,"52,-115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,52,-115
7063,"52,-130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,52,-130
7064,"52,-131",0,0,0,0,0,0,0,0,0,1,0,4,0,0,31,1,1,1,0,2,2,2,2,52,-131
7065,"52,-132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,7,3,0,1,4,2,3,3,52,-132
7066,"52,-133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,52,-133
7067,"52,-135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,52,-135
7068,"52,-161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,52,-161
7069,"52,-162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,1,2,1,2,52,-162
7070,"52,-163",0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,4,0,10,1,2,1,2,52,-163
7071,"52,-164",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,8,1,2,1,2,52,-164
7072,"52,-165",0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,7,1,2,1,2,52,-165
7073,"52,-166",0,0,0,0,0,0,0,0,1,2,2,4,3,0,1,1,5,1,100,6,3,6,6,52,-166
7074,"52,-167",0,0,0,0,0,0,0,1,0,4,0,8,3,2,5,4,5,2,46,4,3,4,5,52,-167
7075,"52,-168",0,0,0,0,0,0,0,0,1,26,14,6,5,0,2,10,10,12,80,9,4,9,9,52,-168
7076,"52,-169",0,0,0,0,0,0,0,4,5,1,7,4,54,5,0,14,40,63,123,17,4,16,15,52,-169
7077,"52,-170",0,0,0,0,0,0,0,1,1,4,2,2,4,0,5,7,14,4,28,4,3,4,5,52,-170
7078,"52,-171",0,0,0,0,0,0,0,0,0,1,0,2,1,24,10,4,11,0,26,4,3,4,5,52,-171
7079,"52,-172",0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,1,6,1,13,1,2,1,2,52,-172
7080,"52,-173",0,0,0,0,0,0,0,0,1,0,2,2,7,2,2,1,8,3,33,3,3,3,4,52,-173
7081,"52,-174",0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,6,16,5,37,4,3,4,5,52,-174
7082,"52,-175",0,0,0,0,0,0,0,0,0,1,8,1,0,0,1,1,9,2,23,2,2,2,3,52,-175
7083,"52,-176",0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,3,1,17,1,2,1,2,52,-176
7084,"52,-177",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,1,52,-177
7085,"52,-178",0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,1,1,4,1,2,1,2,52,-178
7086,"52,-179",0,0,0,0,0,0,0,0,4,2,0,1,1,0,2,1,4,0,1,1,2,1,2,52,-179
7087,"52,-2",0,1,0,0,2,0,0,0,1,0,5,3,2,5,0,0,0,0,0,1,2,1,2,52,-2
7088,"52,-29",2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,52,-29
7089,"52,-3",0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,0,1,52,-3
7090,"52,-30",0,0,0,1,0,0,0,3,1,2,2,0,1,1,0,0,1,0,0,1,2,1,2,52,-30
7091,"52,-31",0,0,0,0,0,0,1,2,2,6,0,1,0,2,1,0,0,3,0,1,2,1,2,52,-31
7092,"52,-32",0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,4,3,1,2,1,2,52,-32
7093,"52,-33",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,0,1,52,-33
7094,"52,-34",0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,3,0,1,0,1,2,1,2,52,-34
7095,"52,-35",0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,1,52,-35
7096,"52,-4",0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,0,0,0,0,2,0,1,52,-4
7097,"52,-5",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,52,-5
7098,"52,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,52,-6
7099,"52,-60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,52,-60
7100,"52,-9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,52,-9
7101,"52,0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,52,0
7102,"52,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,52,1
7103,"52,10",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,52,10
7104,"52,100",0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,2,0,1,52,100
7105,"52,101",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,52,101
7106,"52,102",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,52,102
7107,"52,105",0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,2,1,0,2,0,1,52,105
7108,"52,106",0,0,0,0,0,0,0,3,1,2,1,2,1,1,3,0,3,1,0,1,2,1,2,52,106
7109,"52,107",0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,1,0,2,0,1,52,107
7110,"52,108",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,52,108
7111,"52,133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,52,133
7112,"52,139",0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,52,139
7113,"52,14",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,52,14
7114,"52,141",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,52,141
7115,"52,142",0,0,0,0,0,0,0,1,1,1,0,0,9,1,0,1,0,2,0,1,2,1,2,52,142
7116,"52,143",0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,1,0,2,0,1,52,143
7117,"52,151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,52,151
7118,"52,152",0,0,0,0,0,0,0,1,3,4,1,1,1,1,2,3,1,3,1,1,2,1,2,52,152
7119,"52,153",0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,2,1,1,0,2,0,1,52,153
7120,"52,154",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,52,154
7121,"52,155",0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,2,0,1,52,155
7122,"52,156",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0,1,52,156
7123,"52,157",0,0,0,0,0,0,0,0,2,6,3,3,2,0,0,1,1,0,2,1,2,1,2,52,157
7124,"52,158",0,0,0,0,0,0,0,6,6,3,5,1,4,4,4,8,7,3,1,3,2,3,4,52,158
7125,"52,159",0,0,0,0,0,0,0,7,10,7,7,6,11,7,7,44,9,5,5,7,3,6,8,52,159
7126,"52,160",0,0,0,0,0,0,0,1,3,5,2,5,12,15,15,88,6,8,2,9,3,8,9,52,160
7127,"52,161",0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0,1,52,161
7128,"52,162",0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,1,0,2,0,1,52,162
7129,"52,163",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,52,163
7130,"52,17",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,52,17
7131,"52,170",0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,1,0,0,2,0,1,52,170
7132,"52,171",0,0,0,0,0,0,0,0,1,0,1,0,4,0,1,2,1,0,4,1,2,1,2,52,171
7133,"52,172",0,0,0,0,0,0,1,0,0,1,0,2,1,0,2,0,2,2,4,1,2,1,2,52,172
7134,"52,173",0,0,0,0,0,0,0,3,3,0,2,0,0,1,3,3,1,3,0,1,2,1,2,52,173
7135,"52,174",0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,0,2,0,2,1,2,1,2,52,174
7136,"52,175",0,0,0,0,0,0,0,0,3,0,1,2,1,1,1,0,3,2,1,1,2,1,2,52,175
7137,"52,176",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,7,0,0,1,2,1,2,52,176
7138,"52,177",0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,6,1,2,1,2,52,177
7139,"52,178",0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,17,4,8,2,2,2,3,52,178
7140,"52,179",0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,5,0,4,1,2,1,2,52,179
7141,"52,18",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,52,18
7142,"52,2",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,52,2
7143,"52,3",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,52,3
7144,"52,4",0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,52,4
7145,"52,48",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,52,48
7146,"52,52",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,52,52
7147,"52,58",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,1,52,58
7148,"52,59",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,52,59
7149,"52,6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,52,6
7150,"52,60",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,52,60
7151,"52,61",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,52,61
7152,"52,62",0,0,0,0,0,0,0,0,5,4,6,20,22,21,0,0,0,0,0,4,2,5,5,52,62
7153,"52,63",0,0,0,0,0,0,0,1,15,18,21,40,36,28,0,0,0,0,0,8,2,8,9,52,63
7154,"52,64",0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,2,0,1,52,64
7155,"52,65",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,52,65
7156,"52,66",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,52,66
7157,"52,67",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,52,67
7158,"52,68",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,52,68
7159,"52,69",0,0,0,0,0,0,0,1,1,2,2,3,0,0,0,0,0,0,0,0,2,0,1,52,69
7160,"52,7",1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,2,0,1,52,7
7161,"52,70",0,0,0,0,0,0,0,2,0,3,1,2,0,0,0,0,0,0,0,0,2,0,1,52,70
7162,"52,71",0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,2,0,1,52,71
7163,"52,72",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,52,72
7164,"52,73",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,52,73
7165,"52,74",0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,52,74
7166,"52,75",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,52,75
7167,"52,77",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,52,77
7168,"52,78",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,52,78
7169,"52,79",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,52,79
7170,"52,8",0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,4,0,1,1,2,1,2,52,8
7171,"52,84",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,52,84
7172,"52,86",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,52,86
7173,"52,88",0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,2,0,1,52,88
7174,"52,89",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,1,52,89
7175,"52,9",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3,0,2,0,1,52,9
7176,"52,90",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,52,90
7177,"52,91",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,1,52,91
7178,"52,94",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,52,94
7179,"52,95",0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,52,95
7180,"52,96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,52,96
7181,"52,97",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,1,52,97
7182,"52,98",0,0,0,0,0,0,0,2,0,2,5,0,0,1,0,0,0,1,1,1,2,1,2,52,98
7183,"52,99",0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,2,0,1,52,99
7184,"53,-0",1,0,0,0,0,1,1,0,0,0,8,2,2,2,0,0,0,0,0,1,2,1,2,53,-0
7185,"53,-1",0,0,0,0,0,0,1,1,0,13,1,3,6,2,0,0,3,1,0,2,2,2,3,53,-1
7186,"53,-131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,53,-131
7187,"53,-132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,53,-132
7188,"53,-133",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,53,-133
7189,"53,-149",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,53,-149
7190,"53,-152",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,53,-152
7191,"53,-155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,53,-155
7192,"53,-158",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,53,-158
7193,"53,-159",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,1,53,-159
7194,"53,-160",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,4,1,2,1,2,53,-160
7195,"53,-161",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,6,1,2,1,2,53,-161
7196,"53,-162",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,5,3,11,1,2,1,2,53,-162
7197,"53,-163",0,0,0,0,0,0,0,0,4,3,5,0,7,2,3,10,44,8,119,11,4,12,12,53,-163
7198,"53,-164",0,0,0,0,0,0,0,4,4,2,0,1,7,0,3,4,26,9,82,7,3,7,8,53,-164
7199,"53,-165",0,0,0,0,0,0,0,0,1,1,1,2,0,0,7,7,18,1,64,5,3,5,6,53,-165
7200,"53,-166",0,0,0,0,0,0,0,0,0,1,0,4,3,2,3,1,8,2,41,3,3,3,4,53,-166
7201,"53,-167",0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,8,2,30,2,3,2,3,53,-167
7202,"53,-168",0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,1,2,0,18,1,2,1,2,53,-168
7203,"53,-169",0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,1,10,1,2,1,2,53,-169
7204,"53,-170",0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,2,0,1,0,2,0,1,53,-170
