"","coordenadas","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","media","predictLMLOG","predictRF","predictRFlog"
"7843","60,20",0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,2,0,1
"7844","60,21",0,0,0,0,0,0,0,0,0,37,26,54,34,23,0,0,0,0,0,9,2,9,10
"7845","60,22",1,0,0,0,0,0,0,1,0,97,113,145,93,53,0,2,0,0,0,27,3,28,29
"7846","60,23",1,0,0,0,0,0,0,0,0,229,114,61,55,54,0,0,0,0,0,27,5,24,24
"7847","60,24",0,1,0,0,0,0,0,0,0,257,187,153,362,177,0,0,0,0,0,60,5,53,57
"7848","60,25",0,0,0,0,0,0,0,0,0,290,182,161,183,115,0,0,0,0,0,49,6,48,47
"7849","60,26",1,1,0,0,0,0,0,0,0,141,180,84,155,231,0,0,0,0,0,42,4,45,43
"7850","60,27",0,0,0,0,0,0,0,0,0,91,114,245,367,97,0,0,0,0,0,48,3,49,49
"7851","60,28",0,3,1,0,0,0,0,2,0,130,136,303,375,136,0,0,0,0,0,57,3,57,56
"7852","60,29",6,7,1,0,0,0,0,0,1,204,230,177,179,183,0,0,0,0,0,52,5,57,53
"7853","60,3",0,0,0,0,0,0,1,0,0,4,4,1,5,0,0,0,0,0,0,1,2,1,2
"7854","60,30",0,0,0,0,0,0,0,0,0,3,3,2,5,4,0,1,0,0,0,1,2,1,2
"7855","60,4",0,1,1,0,0,0,4,0,1,33,10,1,23,10,1,0,0,1,0,5,2,5,5
"7856","60,49",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"7857","60,5",1,0,0,0,0,0,1,1,0,69,57,18,69,58,0,0,0,1,0,14,3,14,15
"7858","60,59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"7859","60,6",0,0,0,0,0,0,1,0,0,6,5,0,2,7,2,1,0,0,0,1,2,1,2
"7860","60,60",0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,2,0,1
"7861","60,61",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"7862","60,7",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"7863","60,8",0,0,0,0,0,0,0,0,0,0,5,1,2,2,0,0,0,0,0,1,2,1,2
"7864","60,9",0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,2,0,1
"7865","61,-137",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"7866","61,-138",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1
"7867","61,-139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,1,2
"7868","61,-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,12,1,2,1,2
"7869","61,-141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,1,2,1,2,1,2
"7870","61,-143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"7871","61,-144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
"7872","61,-145",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,2,0,1
"7873","61,-146",0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,15,1,43,4,3,4,4
"7874","61,-147",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,11,3,33,3,3,3,4
"7875","61,-148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,22,2,2,2,3
"7876","61,-149",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5,14,5,51,4,3,4,5
"7877","61,-150",0,0,0,0,0,0,0,1,1,0,0,1,2,1,4,5,27,4,70,6,3,6,7
"7878","61,-151",0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,2,22,3,69,5,3,5,6
"7879","61,-152",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,3,123,7,4,7,6
"7880","61,-153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1
"7881","61,-154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"7882","61,-155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"7883","61,-158",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"7884","61,-159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1
"7885","61,-168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"7886","61,-25",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"7887","61,-26",1,0,0,0,2,10,0,18,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3
"7888","61,-27",0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1
"7889","61,-28",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1
"7890","61,-42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"7891","61,-79",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"7892","61,1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,1
"7893","61,10",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1
"7894","61,11",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1
"7895","61,12",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1
"7896","61,13",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1
"7897","61,136",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"7898","61,139",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"7899","61,14",0,0,0,0,0,0,0,0,0,0,2,1,5,3,0,0,1,0,0,1,2,1,2
"7900","61,146",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"7901","61,147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"7902","61,15",0,0,0,0,0,0,0,0,0,1,2,3,7,2,0,1,0,0,0,1,2,1,2
"7903","61,156",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1
"7904","61,16",0,0,0,0,0,0,0,0,0,1,3,4,7,2,0,1,0,0,0,1,2,1,2
"7905","61,160",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"7906","61,162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"7907","61,163",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"7908","61,165",0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,1,2,1,2
"7909","61,166",0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,2,1,2
"7910","61,167",0,0,0,0,0,0,0,0,23,2,0,0,0,1,1,0,0,0,0,1,2,1,2
"7911","61,168",0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"7912","61,17",0,0,0,0,0,0,0,0,0,5,3,6,9,4,0,0,0,0,0,1,2,1,2
"7913","61,178",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"7914","61,2",0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,2,0,1
"7915","61,20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"7916","61,21",0,0,0,0,0,0,0,0,0,53,43,37,79,46,0,0,0,0,0,14,3,15,14
"7917","61,22",0,0,0,0,0,0,0,0,0,44,34,52,39,29,0,0,0,0,0,10,3,10,11
"7918","61,23",0,0,0,0,0,0,0,0,0,161,198,180,108,92,0,0,0,0,0,39,4,38,38
"7919","61,24",0,0,0,0,0,0,0,0,0,53,48,47,34,34,0,0,0,0,0,11,3,12,13
"7920","61,25",0,0,0,0,0,0,0,0,0,25,15,15,13,16,0,0,0,0,0,4,2,4,5
"7921","61,26",0,0,0,0,0,0,0,0,0,45,66,52,48,28,0,0,0,0,0,13,3,14,14
"7922","61,27",0,0,0,0,0,0,0,0,0,39,40,42,17,38,0,0,0,0,0,9,3,10,11
"7923","61,28",0,0,1,0,0,0,0,0,0,55,59,43,77,63,0,0,0,0,0,16,3,16,17
"7924","61,29",1,3,0,0,0,0,0,1,0,69,91,60,57,73,0,0,0,0,0,19,3,20,20
"7925","61,3",2,0,1,0,1,0,0,0,0,9,14,1,14,10,0,4,1,0,6,3,2,3,5
"7926","61,30",0,0,0,0,0,0,0,0,0,119,101,80,29,35,0,0,0,0,0,19,3,20,18
"7927","61,31",0,0,0,0,0,0,0,0,0,13,17,14,6,14,0,0,0,0,0,3,2,4,4
"7928","61,34",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"7929","61,37",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"7930","61,4",1,1,3,2,1,0,0,2,1,37,11,6,43,25,2,3,4,5,4,8,3,8,8
"7931","61,5",0,0,0,0,0,0,0,1,0,18,12,13,51,26,0,0,0,0,1,6,2,7,7
"7932","61,6",0,0,1,0,0,0,0,0,0,5,0,1,5,0,0,0,0,0,0,1,2,1,2
"7933","61,69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"7934","61,7",1,0,0,0,0,0,0,0,0,1,1,2,8,2,0,1,0,0,0,1,2,1,2
"7935","61,8",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"7936","61,9",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1
"7937","62,-123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"7938","62,-124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1
"7939","62,-125",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1
"7940","62,-127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
"7941","62,-133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"7942","62,-136",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"7943","62,-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1
"7944","62,-141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1
"7945","62,-142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1
"7946","62,-143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"7947","62,-144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,1
"7948","62,-145",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,2,1,2,1,2
"7949","62,-146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1
"7950","62,-147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,0,2,0,1
"7951","62,-148",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,17,5,26,3,2,3,4
"7952","62,-149",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,24,9,66,5,3,5,6
"7953","62,-150",0,0,0,0,0,0,0,0,2,0,3,3,0,0,2,2,23,6,63,5,3,5,6
"7954","62,-151",0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,14,2,47,4,3,4,5
"7955","62,-152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,15,1,2,1,2
"7956","62,-153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,1
"7957","62,-154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1
"7958","62,-155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"7959","62,-156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"7960","62,-159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"7961","62,-168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"7962","62,-172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"7963","62,-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"7964","62,-24",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"7965","62,-25",0,2,1,0,0,0,7,5,0,0,1,0,0,0,0,2,1,0,0,1,2,1,2
"7966","62,-26",0,1,0,0,0,3,0,120,0,0,1,0,0,0,0,0,0,0,0,7,2,4,3
"7967","62,-30",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"7968","62,-60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"7969","62,1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"7970","62,13",0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,1
"7971","62,138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"7972","62,14",0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,2,0,1
"7973","62,145",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1
"7974","62,15",0,0,0,0,0,0,0,0,1,0,1,2,0,3,0,0,0,0,0,0,2,0,1
"7975","62,158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"7976","62,16",0,0,0,0,0,0,0,0,0,2,0,1,6,3,0,0,0,0,0,1,2,1,2
"7977","62,17",0,0,0,0,0,0,0,3,2,42,16,21,17,16,0,0,0,0,0,6,3,6,7
"7978","62,171",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1
"7979","62,172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"7980","62,18",1,0,0,0,0,0,1,1,0,4,2,1,5,4,0,0,0,0,0,1,2,1,2
"7981","62,19",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"7982","62,2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,2,0,1
"7983","62,20",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"7984","62,21",0,0,1,0,0,0,0,0,0,14,20,24,6,15,0,0,0,0,0,4,2,4,5
"7985","62,22",1,0,0,0,0,0,0,0,0,69,90,61,68,50,0,0,0,0,0,18,3,20,20
"7986","62,23",0,0,0,0,0,0,0,1,0,30,32,36,29,28,0,0,0,0,0,8,2,9,9
"7987","62,24",0,0,0,0,0,0,0,0,0,11,30,25,25,22,0,0,0,0,0,6,2,6,7
"7988","62,25",0,0,0,0,0,0,0,0,0,62,139,159,81,59,0,0,0,0,0,26,3,27,28
"7989","62,26",0,0,0,0,0,0,0,0,0,23,21,62,35,17,0,0,0,0,0,8,2,9,9
"7990","62,27",0,0,0,0,0,0,0,0,0,62,49,36,78,50,0,0,0,0,0,14,3,15,15
"7991","62,28",0,0,0,0,0,0,0,0,0,11,9,11,7,10,0,0,0,0,0,3,2,3,4
"7992","62,29",0,0,0,0,0,0,0,0,1,87,44,27,28,23,0,0,0,0,0,11,3,11,12
"7993","62,3",0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,1
"7994","62,30",0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,0,1
"7995","62,31",0,0,0,0,0,0,0,0,0,3,3,2,0,2,0,0,0,0,0,1,2,1,2
"7996","62,32",0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,2,0,1
"7997","62,33",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"7998","62,34",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"7999","62,4",0,1,0,0,0,0,3,0,0,2,3,0,7,1,0,0,0,0,0,1,2,1,2
"8000","62,5",0,0,0,0,0,0,0,0,0,3,4,2,8,15,1,0,1,0,3,2,2,2,3
"8001","62,56",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"8002","62,6",0,0,0,0,0,0,0,0,0,4,2,3,5,8,0,0,0,0,0,1,2,1,2
"8003","62,7",0,0,0,0,0,0,0,0,0,4,3,0,1,4,0,0,0,0,1,1,2,1,2
"8004","62,98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"8005","63,-0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"8006","63,-123",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"8007","63,-126",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"8008","63,-129",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"8009","63,-13",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1
"8010","63,-136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"8011","63,-143",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1
"8012","63,-144",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,7,1,2,1,2
"8013","63,-145",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,4,1,2,1,2
"8014","63,-146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,2,1,2
"8015","63,-147",0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,8,2,20,2,2,2,3
"8016","63,-148",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,2,26,2,2,2,3
"8017","63,-149",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,14,3,34,3,3,3,4
"8018","63,-150",0,0,0,0,0,0,0,2,1,0,3,3,3,4,2,8,27,7,74,7,3,7,7
"8019","63,-151",0,0,0,0,0,0,1,0,1,0,2,2,1,1,1,5,15,4,64,5,3,5,6
"8020","63,-152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,1
"8021","63,-153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,2,0,1
"8022","63,-154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1
"8023","63,-155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"8024","63,-165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"8025","63,-167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"8026","63,-18",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"8027","63,-19",0,0,1,0,1,0,1,2,2,1,4,0,1,12,0,0,0,0,1,1,2,1,2
"8028","63,-20",0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,1
"8029","63,-21",2,1,0,0,0,0,0,1,1,1,28,3,0,0,1,0,0,0,0,2,2,2,3
"8030","63,-22",1,0,0,0,0,1,0,2,0,4,7,12,1,8,1,7,0,3,0,2,2,2,3
"8031","63,-23",0,0,1,0,0,1,1,1,3,23,3,11,13,2,1,10,3,7,0,4,2,4,5
"8032","63,-24",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,1
"8033","63,-4",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"8034","63,-9",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"8035","63,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"8036","63,10",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1
"8037","63,13",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1
"8038","63,14",0,0,0,0,0,0,0,0,0,1,2,3,6,9,0,0,0,0,0,1,2,1,2
"8039","63,144",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"8040","63,145",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"8041","63,15",0,0,0,0,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,1,2,1,2
"8042","63,150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"8043","63,151",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"8044","63,155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"8045","63,16",0,0,0,0,0,0,0,0,0,4,3,1,1,2,0,0,0,0,0,1,2,1,2
"8046","63,169",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"8047","63,17",0,0,0,0,0,0,2,0,0,2,1,5,4,15,0,0,0,0,0,2,2,2,3
"8048","63,172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"8049","63,178",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"8050","63,18",0,0,0,0,0,0,3,2,0,12,17,17,24,13,0,0,0,0,0,5,2,5,6
"8051","63,19",0,0,0,0,0,0,0,0,1,48,6,9,18,11,0,0,0,0,0,5,3,5,6
"8052","63,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1
"8053","63,20",0,0,0,0,0,0,0,1,1,53,12,25,23,14,0,0,0,0,0,7,3,7,8
"8054","63,21",1,0,0,0,0,0,1,0,0,42,40,30,30,40,0,0,0,0,0,10,3,10,11
"8055","63,22",0,0,0,0,0,0,0,0,0,32,33,40,22,28,0,0,0,0,0,8,2,8,9
"8056","63,23",2,0,0,0,0,0,0,0,0,33,37,22,29,20,0,0,0,0,0,8,3,9,9
"8057","63,24",0,0,0,0,0,0,0,0,0,18,13,12,16,29,0,0,0,0,0,5,2,5,6
"8058","63,25",1,0,0,0,0,0,0,0,0,30,37,23,41,81,0,0,0,0,0,11,2,12,12
"8059","63,26",0,0,0,0,0,0,0,0,0,105,136,153,139,139,0,0,0,0,0,35,3,37,38
"8060","63,27",2,5,0,0,0,0,0,0,1,84,105,105,119,122,0,0,0,0,0,29,3,33,32
"8061","63,28",0,0,0,0,0,0,0,0,0,118,209,122,130,67,0,0,0,0,0,34,4,34,34
"8062","63,29",0,0,0,0,0,0,0,0,0,20,17,27,19,7,0,0,0,0,0,5,2,5,6
"8063","63,3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"8064","63,30",0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,2,0,1
"8065","63,32",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"8066","63,34",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"8067","63,49",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"8068","63,5",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"8069","63,7",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1
"8070","63,9",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"8071","64,-128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"8072","64,-129",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"8073","64,-130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"8074","64,-132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"8075","64,-133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"8076","64,-134",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1
"8077","64,-138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1
"8078","64,-139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1
"8079","64,-140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1
"8080","64,-143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"8081","64,-144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"8082","64,-145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"8083","64,-146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1
"8084","64,-147",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,8,1,2,1,2
"8085","64,-148",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,5,1,2,1,2
"8086","64,-149",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,9,1,2,1,2
"8087","64,-15",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"8088","64,-150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,2,0,1
"8089","64,-151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1
"8090","64,-152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,1
"8091","64,-153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
"8092","64,-155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"8093","64,-156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"8094","64,-157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"8095","64,-16",1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,1,0,1,2,1,2
"8096","64,-162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"8097","64,-165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
