;Coordenadas;RECENCIA;FRECUENCIA;MAGNITUD
17006;-42,-93;0;0;0
17007;-42,-92;0;0;0
17008;-42,-91;0;0;0
17009;-42,-90;0;0;0
17010;-42,-89;0;0;0
17011;-42,-88;0;0;0
17012;-42,-87;0;0;0
17013;-42,-86;0;0;0
17014;-42,-85;0;0;0
17015;-42,-84;0;0;0
17016;-42,-83;0;0;0
17017;-42,-82;0;0;0
17018;-42,-81;0;0;0
17019;-42,-80;0;0;0
17020;-42,-79;0;0;0
17021;-42,-78;0;0;0
17022;-42,-77;0;0;0
17023;-42,-76;0;0;0
17024;-42,-75;0;0;0
17025;-42,-74;0;0;0
17026;-42,-73;0;0;0
17027;-42,-72;0;0;0
17028;-42,-71;0;0;0
17029;-42,-70;0;0;0
17030;-42,-69;0;0;0
17031;-42,-68;0;0;0
17032;-42,-67;0;0;0
17033;-42,-66;0;0;0
17034;-42,-65;0;0;0
17035;-42,-64;0;0;0
17036;-42,-63;0;0;0
17037;-42,-62;0;0;0
17038;-42,-61;0;0;0
17039;-42,-60;0;0;0
17040;-42,-59;0;0;0
17041;-42,-58;0;0;0
17042;-42,-57;0;0;0
17043;-42,-56;0;0;0
17044;-42,-55;0;0;0
17045;-42,-54;0;0;0
17046;-42,-53;0;0;0
17047;-42,-52;0;0;0
17048;-42,-51;0;0;0
17049;-42,-50;0;0;0
17050;-42,-49;0;0;0
17051;-42,-48;0;0;0
17052;-42,-47;0;0;0
17053;-42,-46;0;0;0
17054;-42,-45;0;0;0
17055;-42,-44;0;0;0
17056;-42,-43;0;0;0
17057;-42,-42;0;0;0
17058;-42,-41;0;0;0
17059;-42,-40;0;0;0
17060;-42,-39;0;0;0
17061;-42,-38;0;0;0
17062;-42,-37;0;0;0
17063;-42,-36;0;0;0
17064;-42,-35;0;0;0
17065;-42,-34;0;0;0
17066;-42,-33;0;0;0
17067;-42,-32;0;0;0
17068;-42,-31;0;0;0
17069;-42,-30;0;0;0
17070;-42,-29;0;0;0
17071;-42,-28;0;0;0
17072;-42,-27;0;0;0
17073;-42,-26;0;0;0
17074;-42,-25;0;0;0
17075;-42,-24;0;0;0
17076;-42,-23;0;0;0
17077;-42,-22;0;0;0
17078;-42,-21;0;0;0
17079;-42,-20;0;0;0
17080;-42,-19;0;0;0
17081;-42,-18;0;0;0
17082;-42,-17;0;0;0
17083;-42,-16;0;0;0
17084;-42,-15;0;0;0
17085;-42,-14;0;0;0
17086;-42,-13;0;0;0
17087;-42,-12;0;0;0
17088;-42,-11;0;0;0
17089;-42,-10;0;0;0
17090;-42,-9;0;0;0
17091;-42,-8;0;0;0
17092;-42,-7;0;0;0
17093;-42,-6;0;0;0
17094;-42,-5;0;0;0
17095;-42,-4;0;0;0
17096;-42,-3;0;0;0
17097;-42,-2;0;0;0
17098;-42,-1;0;0;0
17099;-42,-0;0;0;0
17100;-42,0;0;0;0
17101;-42,1;0;0;0
17102;-42,2;0;0;0
17103;-42,3;0;0;0
17104;-42,4;0;0;0
17105;-42,5;0;0;0
17106;-42,6;0;0;0
17107;-42,7;0;0;0
17108;-42,8;0;0;0
17109;-42,9;0;0;0
17110;-42,10;0;0;0
17111;-42,11;0;0;0
17112;-42,12;0;0;0
17113;-42,13;0;0;0
17114;-42,14;0;0;0
17115;-42,15;0;0;0
17116;-42,16;0;0;0
17117;-42,17;0;0;0
17118;-42,18;0;0;0
17119;-42,19;0;0;0
17120;-42,20;0;0;0
17121;-42,21;0;0;0
17122;-42,22;0;0;0
17123;-42,23;0;0;0
17124;-42,24;0;0;0
17125;-42,25;0;0;0
17126;-42,26;0;0;0
17127;-42,27;0;0;0
17128;-42,28;0;0;0
17129;-42,29;0;0;0
17130;-42,30;0;0;0
17131;-42,31;0;0;0
17132;-42,32;0;0;0
17133;-42,33;0;0;0
17134;-42,34;0;0;0
17135;-42,35;0;0;0
17136;-42,36;0;0;0
17137;-42,37;0;0;0
17138;-42,38;0;0;0
17139;-42,39;0;0;0
17140;-42,40;0;0;0
17141;-42,41;0;0;0
17142;-42,42;0;0;0
17143;-42,43;0;0;0
17144;-42,44;0;0;0
17145;-42,45;0;0;0
17146;-42,46;0;0;0
17147;-42,47;0;0;0
17148;-42,48;0;0;0
17149;-42,49;0;0;0
17150;-42,50;0;0;0
17151;-42,51;0;0;0
17152;-42,52;0;0;0
17153;-42,53;0;0;0
17154;-42,54;0;0;0
17155;-42,55;0;0;0
17156;-42,56;0;0;0
17157;-42,57;0;0;0
17158;-42,58;0;0;0
17159;-42,59;0;0;0
17160;-42,60;0;0;0
17161;-42,61;0;0;0
17162;-42,62;0;0;0
17163;-42,63;0;0;0
17164;-42,64;0;0;0
17165;-42,65;0;0;0
17166;-42,66;0;0;0
17167;-42,67;0;0;0
17168;-42,68;0;0;0
17169;-42,69;0;0;0
17170;-42,70;0;0;0
17171;-42,71;0;0;0
17172;-42,72;0;0;0
17173;-42,73;0;0;0
17174;-42,74;0;0;0
17175;-42,75;0;0;0
17176;-42,76;0;0;0
17177;-42,77;0;0;0
17178;-42,78;0;0;0
17179;-42,79;0;0;0
17180;-42,80;0;0;0
17181;-42,81;0;0;0
17182;-42,82;0;0;0
17183;-42,83;0;0;0
17184;-42,84;0;0;0
17185;-42,85;0;0;0
17186;-42,86;0;0;0
17187;-42,87;0;0;0
17188;-42,88;0;0;0
17189;-42,89;0;0;0
17190;-42,90;0;0;0
17191;-42,91;0;0;0
17192;-42,92;0;0;0
17193;-42,93;0;0;0
17194;-42,94;0;0;0
17195;-42,95;0;0;0
17196;-42,96;0;0;0
17197;-42,97;0;0;0
17198;-42,98;0;0;0
17199;-42,99;0;0;0
17200;-42,100;0;0;0
17201;-42,101;0;0;0
17202;-42,102;0;0;0
17203;-42,103;0;0;0
17204;-42,104;0;0;0
17205;-42,105;0;0;0
17206;-42,106;0;0;0
17207;-42,107;0;0;0
17208;-42,108;0;0;0
17209;-42,109;0;0;0
17210;-42,110;0;0;0
17211;-42,111;0;0;0
17212;-42,112;0;0;0
17213;-42,113;0;0;0
17214;-42,114;0;0;0
17215;-42,115;0;0;0
17216;-42,116;0;0;0
17217;-42,117;0;0;0
17218;-42,118;0;0;0
17219;-42,119;0;0;0
17220;-42,120;0;0;0
17221;-42,121;0;0;0
17222;-42,122;0;0;0
17223;-42,123;0;0;0
17224;-42,124;0;0;0
17225;-42,125;0;0;0
17226;-42,126;0;0;0
17227;-42,127;0;0;0
17228;-42,128;0;0;0
17229;-42,129;0;0;0
17230;-42,130;0;0;0
17231;-42,131;0;0;0
17232;-42,132;0;0;0
17233;-42,133;0;0;0
17234;-42,134;0;0;0
17235;-42,135;0;0;0
17236;-42,136;0;0;0
17237;-42,137;0;0;0
17238;-42,138;0;0;0
17239;-42,139;0;0;0
17240;-42,140;0;0;0
17241;-42,141;0;0;0
17242;-42,142;0;0;0
17243;-42,143;0;0;0
17244;-42,144;0;0;0
17245;-42,145;0;0;0
17246;-42,146;0;0;0
17247;-42,147;0;0;0
17248;-42,148;0;0;0
17249;-42,149;0;0;0
17250;-42,150;0;0;0
17251;-42,151;0;0;0
17252;-42,152;0;0;0
17253;-42,153;0;0;0
17254;-42,154;0;0;0
17255;-42,155;0;0;0
17256;-42,156;0;0;0
17257;-42,157;0;0;0
17258;-42,158;0;0;0
17259;-42,159;0;0;0
17260;-42,160;0;0;0
17261;-42,161;0;0;0
17262;-42,162;0;0;0
17263;-42,163;0;0;0
17264;-42,164;0;0;0
17265;-42,165;0;0;0
17266;-42,166;0;0;0
17267;-42,167;0;0;0
17268;-42,168;0;0;0
17269;-42,169;0;0;0
17270;-42,170;0;0;0
17271;-42,171;0;0;0
17272;-42,172;0;0;0
17273;-42,173;0;0;0
17274;-42,174;0;0;0
17275;-42,175;0;0;0
17276;-42,176;0;0;0
17277;-42,177;0;0;0
17278;-42,178;0;0;0
17279;-42,179;0;0;0
17280;-41,-179;0;0;0
17281;-41,-178;0;0;0
17282;-41,-177;0;0;0
17283;-41,-176;0;0;0
17284;-41,-175;0;0;0
17285;-41,-174;0;0;0
17286;-41,-173;0;0;0
17287;-41,-172;0;0;0
17288;-41,-171;0;0;0
17289;-41,-170;0;0;0
17290;-41,-169;0;0;0
17291;-41,-168;0;0;0
17292;-41,-167;0;0;0
17293;-41,-166;0;0;0
17294;-41,-165;0;0;0
17295;-41,-164;0;0;0
17296;-41,-163;0;0;0
17297;-41,-162;0;0;0
17298;-41,-161;0;0;0
17299;-41,-160;0;0;0
17300;-41,-159;0;0;0
17301;-41,-158;0;0;0
17302;-41,-157;0;0;0
17303;-41,-156;0;0;0
17304;-41,-155;0;0;0
17305;-41,-154;0;0;0
17306;-41,-153;0;0;0
17307;-41,-152;0;0;0
17308;-41,-151;0;0;0
17309;-41,-150;0;0;0
17310;-41,-149;0;0;0
17311;-41,-148;0;0;0
17312;-41,-147;0;0;0
17313;-41,-146;0;0;0
17314;-41,-145;0;0;0
17315;-41,-144;0;0;0
17316;-41,-143;0;0;0
17317;-41,-142;0;0;0
17318;-41,-141;0;0;0
17319;-41,-140;0;0;0
17320;-41,-139;0;0;0
17321;-41,-138;0;0;0
17322;-41,-137;0;0;0
17323;-41,-136;0;0;0
17324;-41,-135;0;0;0
17325;-41,-134;0;0;0
17326;-41,-133;0;0;0
17327;-41,-132;0;0;0
17328;-41,-131;0;0;0
17329;-41,-130;0;0;0
17330;-41,-129;0;0;0
17331;-41,-128;0;0;0
17332;-41,-127;0;0;0
17333;-41,-126;0;0;0
17334;-41,-125;0;0;0
17335;-41,-124;0;0;0
17336;-41,-123;0;0;0
17337;-41,-122;0;0;0
17338;-41,-121;0;0;0
17339;-41,-120;0;0;0
17340;-41,-119;0;0;0
17341;-41,-118;0;0;0
17342;-41,-117;0;0;0
17343;-41,-116;0;0;0
17344;-41,-115;0;0;0
17345;-41,-114;0;0;0
17346;-41,-113;0;0;0
17347;-41,-112;0;0;0
17348;-41,-111;0;0;0
17349;-41,-110;0;0;0
17350;-41,-109;0;0;0
17351;-41,-108;0;0;0
17352;-41,-107;0;0;0
17353;-41,-106;0;0;0
17354;-41,-105;0;0;0
17355;-41,-104;0;0;0
17356;-41,-103;0;0;0
17357;-41,-102;0;0;0
17358;-41,-101;0;0;0
17359;-41,-100;0;0;0
17360;-41,-99;0;0;0
17361;-41,-98;0;0;0
17362;-41,-97;0;0;0
17363;-41,-96;0;0;0
17364;-41,-95;0;0;0
17365;-41,-94;0;0;0
17366;-41,-93;0;0;0
17367;-41,-92;0;0;0
17368;-41,-91;0;0;0
17369;-41,-90;0;0;0
17370;-41,-89;0;0;0
17371;-41,-88;0;0;0
17372;-41,-87;0;0;0
17373;-41,-86;0;0;0
17374;-41,-85;0;0;0
17375;-41,-84;0;0;0
17376;-41,-83;0;0;0
17377;-41,-82;0;0;0
17378;-41,-81;0;0;0
17379;-41,-80;0;0;0
17380;-41,-79;0;0;0
17381;-41,-78;0;0;0
17382;-41,-77;0;0;0
17383;-41,-76;0;0;0
17384;-41,-75;0;0;0
17385;-41,-74;0;0;0
17386;-41,-73;0;0;0
17387;-41,-72;0;0;0
17388;-41,-71;0;0;0
17389;-41,-70;0;0;0
17390;-41,-69;0;0;0
17391;-41,-68;0;0;0
17392;-41,-67;0;0;0
17393;-41,-66;0;0;0
17394;-41,-65;0;0;0
17395;-41,-64;0;0;0
17396;-41,-63;0;0;0
17397;-41,-62;0;0;0
17398;-41,-61;0;0;0
17399;-41,-60;0;0;0
17400;-41,-59;0;0;0
17401;-41,-58;0;0;0
17402;-41,-57;0;0;0
17403;-41,-56;0;0;0
17404;-41,-55;0;0;0
17405;-41,-54;0;0;0
17406;-41,-53;0;0;0
17407;-41,-52;0;0;0
17408;-41,-51;0;0;0
17409;-41,-50;0;0;0
17410;-41,-49;0;0;0
17411;-41,-48;0;0;0
17412;-41,-47;0;0;0
17413;-41,-46;0;0;0
17414;-41,-45;0;0;0
17415;-41,-44;0;0;0
17416;-41,-43;0;0;0
17417;-41,-42;0;0;0
17418;-41,-41;0;0;0
17419;-41,-40;0;0;0
17420;-41,-39;0;0;0
17421;-41,-38;0;0;0
17422;-41,-37;0;0;0
17423;-41,-36;0;0;0
17424;-41,-35;0;0;0
17425;-41,-34;0;0;0
17426;-41,-33;0;0;0
17427;-41,-32;0;0;0
17428;-41,-31;0;0;0
17429;-41,-30;0;0;0
17430;-41,-29;0;0;0
17431;-41,-28;0;0;0
17432;-41,-27;0;0;0
17433;-41,-26;0;0;0
17434;-41,-25;0;0;0
17435;-41,-24;0;0;0
17436;-41,-23;0;0;0
17437;-41,-22;0;0;0
17438;-41,-21;0;0;0
17439;-41,-20;0;0;0
17440;-41,-19;0;0;0
17441;-41,-18;0;0;0
17442;-41,-17;0;0;0
17443;-41,-16;0;0;0
17444;-41,-15;0;0;0
17445;-41,-14;0;0;0
17446;-41,-13;0;0;0
17447;-41,-12;0;0;0
17448;-41,-11;0;0;0
17449;-41,-10;0;0;0
17450;-41,-9;0;0;0
17451;-41,-8;0;0;0
17452;-41,-7;0;0;0
17453;-41,-6;0;0;0
17454;-41,-5;0;0;0
17455;-41,-4;0;0;0
17456;-41,-3;0;0;0
17457;-41,-2;0;0;0
17458;-41,-1;0;0;0
17459;-41,-0;0;0;0
17460;-41,0;0;0;0
17461;-41,1;0;0;0
17462;-41,2;0;0;0
17463;-41,3;0;0;0
17464;-41,4;0;0;0
17465;-41,5;0;0;0
17466;-41,6;0;0;0
17467;-41,7;0;0;0
17468;-41,8;0;0;0
17469;-41,9;0;0;0
17470;-41,10;0;0;0
17471;-41,11;0;0;0
17472;-41,12;0;0;0
17473;-41,13;0;0;0
17474;-41,14;0;0;0
17475;-41,15;0;0;0
17476;-41,16;0;0;0
17477;-41,17;0;0;0
17478;-41,18;0;0;0
17479;-41,19;0;0;0
17480;-41,20;0;0;0
17481;-41,21;0;0;0
17482;-41,22;0;0;0
17483;-41,23;0;0;0
17484;-41,24;0;0;0
17485;-41,25;0;0;0
17486;-41,26;0;0;0
17487;-41,27;0;0;0
17488;-41,28;0;0;0
17489;-41,29;0;0;0
17490;-41,30;0;0;0
17491;-41,31;0;0;0
17492;-41,32;0;0;0
17493;-41,33;0;0;0
17494;-41,34;0;0;0
17495;-41,35;0;0;0
17496;-41,36;0;0;0
17497;-41,37;0;0;0
17498;-41,38;0;0;0
17499;-41,39;0;0;0
17500;-41,40;0;0;0
17501;-41,41;0;0;0
17502;-41,42;0;0;0
17503;-41,43;0;0;0
17504;-41,44;0;0;0
17505;-41,45;0;0;0
17506;-41,46;0;0;0
17507;-41,47;0;0;0
17508;-41,48;0;0;0
17509;-41,49;0;0;0
17510;-41,50;0;0;0
17511;-41,51;0;0;0
17512;-41,52;0;0;0
17513;-41,53;0;0;0
17514;-41,54;0;0;0
17515;-41,55;0;0;0
17516;-41,56;0;0;0
17517;-41,57;0;0;0
17518;-41,58;0;0;0
17519;-41,59;0;0;0
17520;-41,60;0;0;0
17521;-41,61;0;0;0
17522;-41,62;0;0;0
17523;-41,63;0;0;0
17524;-41,64;0;0;0
17525;-41,65;0;0;0
17526;-41,66;0;0;0
17527;-41,67;0;0;0
17528;-41,68;0;0;0
17529;-41,69;0;0;0
17530;-41,70;0;0;0
17531;-41,71;0;0;0
17532;-41,72;0;0;0
17533;-41,73;0;0;0
17534;-41,74;0;0;0
17535;-41,75;0;0;0
17536;-41,76;0;0;0
17537;-41,77;0;0;0
17538;-41,78;0;0;0
17539;-41,79;0;0;0
17540;-41,80;0;0;0
17541;-41,81;0;0;0
17542;-41,82;0;0;0
17543;-41,83;0;0;0
17544;-41,84;0;0;0
17545;-41,85;0;0;0
17546;-41,86;0;0;0
17547;-41,87;0;0;0
17548;-41,88;0;0;0
17549;-41,89;0;0;0
17550;-41,90;0;0;0
17551;-41,91;0;0;0
17552;-41,92;0;0;0
17553;-41,93;0;0;0
17554;-41,94;0;0;0
17555;-41,95;0;0;0
17556;-41,96;0;0;0
17557;-41,97;0;0;0
17558;-41,98;0;0;0
17559;-41,99;0;0;0
17560;-41,100;0;0;0
17561;-41,101;0;0;0
17562;-41,102;0;0;0
17563;-41,103;0;0;0
17564;-41,104;0;0;0
17565;-41,105;0;0;0
17566;-41,106;0;0;0
17567;-41,107;0;0;0
17568;-41,108;0;0;0
17569;-41,109;0;0;0
17570;-41,110;0;0;0
17571;-41,111;0;0;0
17572;-41,112;0;0;0
17573;-41,113;0;0;0
17574;-41,114;0;0;0
17575;-41,115;0;0;0
17576;-41,116;0;0;0
17577;-41,117;0;0;0
17578;-41,118;0;0;0
17579;-41,119;0;0;0
17580;-41,120;0;0;0
17581;-41,121;0;0;0
17582;-41,122;0;0;0
17583;-41,123;0;0;0
17584;-41,124;0;0;0
17585;-41,125;0;0;0
17586;-41,126;0;0;0
17587;-41,127;0;0;0
17588;-41,128;0;0;0
17589;-41,129;0;0;0
17590;-41,130;0;0;0
17591;-41,131;0;0;0
17592;-41,132;0;0;0
17593;-41,133;0;0;0
17594;-41,134;0;0;0
17595;-41,135;0;0;0
17596;-41,136;0;0;0
17597;-41,137;0;0;0
17598;-41,138;0;0;0
17599;-41,139;0;0;0
17600;-41,140;0;0;0
17601;-41,141;0;0;0
17602;-41,142;0;0;0
17603;-41,143;0;0;0
17604;-41,144;0;0;0
17605;-41,145;0;0;0
17606;-41,146;0;0;0
17607;-41,147;0;0;0
17608;-41,148;0;0;0
17609;-41,149;0;0;0
17610;-41,150;0;0;0
17611;-41,151;0;0;0
17612;-41,152;0;0;0
17613;-41,153;0;0;0
17614;-41,154;0;0;0
17615;-41,155;0;0;0
17616;-41,156;0;0;0
17617;-41,157;0;0;0
17618;-41,158;0;0;0
17619;-41,159;0;0;0
17620;-41,160;0;0;0
17621;-41,161;0;0;0
17622;-41,162;0;0;0
17623;-41,163;0;0;0
17624;-41,164;0;0;0
17625;-41,165;0;0;0
17626;-41,166;0;0;0
17627;-41,167;0;0;0
17628;-41,168;0;0;0
17629;-41,169;0;0;0
17630;-41,170;0;0;0
17631;-41,171;0;0;0
17632;-41,172;0;0;0
17633;-41,173;0;0;0
17634;-41,174;0;0;0
17635;-41,175;0;0;0
17636;-41,176;0;0;0
17637;-41,177;0;0;0
17638;-41,178;0;0;0
17639;-41,179;0;0;0
17640;-40,-179;0;0;0
17641;-40,-178;0;0;0
17642;-40,-177;0;0;0
17643;-40,-176;0;0;0
17644;-40,-175;0;0;0
17645;-40,-174;0;0;0
17646;-40,-173;0;0;0
17647;-40,-172;0;0;0
17648;-40,-171;0;0;0
17649;-40,-170;0;0;0
17650;-40,-169;0;0;0
17651;-40,-168;0;0;0
17652;-40,-167;0;0;0
17653;-40,-166;0;0;0
17654;-40,-165;0;0;0
17655;-40,-164;0;0;0
17656;-40,-163;0;0;0
17657;-40,-162;0;0;0
17658;-40,-161;0;0;0
17659;-40,-160;0;0;0
17660;-40,-159;0;0;0
17661;-40,-158;0;0;0
17662;-40,-157;0;0;0
17663;-40,-156;0;0;0
17664;-40,-155;0;0;0
17665;-40,-154;0;0;0
17666;-40,-153;0;0;0
17667;-40,-152;0;0;0
17668;-40,-151;0;0;0
17669;-40,-150;0;0;0
17670;-40,-149;0;0;0
17671;-40,-148;0;0;0
17672;-40,-147;0;0;0
17673;-40,-146;0;0;0
17674;-40,-145;0;0;0
17675;-40,-144;0;0;0
17676;-40,-143;0;0;0
17677;-40,-142;0;0;0
17678;-40,-141;0;0;0
17679;-40,-140;0;0;0
17680;-40,-139;0;0;0
17681;-40,-138;0;0;0
17682;-40,-137;0;0;0
17683;-40,-136;0;0;0
17684;-40,-135;0;0;0
17685;-40,-134;0;0;0
17686;-40,-133;0;0;0
17687;-40,-132;0;0;0
17688;-40,-131;0;0;0
17689;-40,-130;0;0;0
17690;-40,-129;0;0;0
17691;-40,-128;0;0;0
17692;-40,-127;0;0;0
17693;-40,-126;0;0;0
17694;-40,-125;0;0;0
17695;-40,-124;0;0;0
17696;-40,-123;0;0;0
17697;-40,-122;0;0;0
17698;-40,-121;0;0;0
17699;-40,-120;0;0;0
17700;-40,-119;0;0;0
17701;-40,-118;0;0;0
17702;-40,-117;0;0;0
17703;-40,-116;0;0;0
17704;-40,-115;0;0;0
17705;-40,-114;0;0;0
17706;-40,-113;0;0;0
17707;-40,-112;0;0;0
17708;-40,-111;0;0;0
17709;-40,-110;0;0;0
17710;-40,-109;0;0;0
17711;-40,-108;0;0;0
17712;-40,-107;0;0;0
17713;-40,-106;0;0;0
17714;-40,-105;0;0;0
17715;-40,-104;0;0;0
17716;-40,-103;0;0;0
17717;-40,-102;0;0;0
17718;-40,-101;0;0;0
17719;-40,-100;0;0;0
17720;-40,-99;0;0;0
17721;-40,-98;0;0;0
17722;-40,-97;0;0;0
17723;-40,-96;0;0;0
17724;-40,-95;0;0;0
17725;-40,-94;0;0;0
17726;-40,-93;0;0;0
17727;-40,-92;0;0;0
17728;-40,-91;0;0;0
17729;-40,-90;0;0;0
17730;-40,-89;0;0;0
17731;-40,-88;0;0;0
17732;-40,-87;0;0;0
17733;-40,-86;0;0;0
17734;-40,-85;0;0;0
17735;-40,-84;0;0;0
17736;-40,-83;0;0;0
17737;-40,-82;0;0;0
17738;-40,-81;0;0;0
17739;-40,-80;0;0;0
17740;-40,-79;0;0;0
17741;-40,-78;0;0;0
17742;-40,-77;0;0;0
17743;-40,-76;0;0;0
17744;-40,-75;0;0;0
17745;-40,-74;0;0;0
17746;-40,-73;0;0;0
17747;-40,-72;0;0;0
17748;-40,-71;0;0;0
17749;-40,-70;0;0;0
17750;-40,-69;0;0;0
17751;-40,-68;0;0;0
17752;-40,-67;0;0;0
17753;-40,-66;0;0;0
17754;-40,-65;0;0;0
17755;-40,-64;0;0;0
17756;-40,-63;0;0;0
17757;-40,-62;0;0;0
17758;-40,-61;0;0;0
17759;-40,-60;0;0;0
17760;-40,-59;0;0;0
17761;-40,-58;0;0;0
17762;-40,-57;0;0;0
17763;-40,-56;0;0;0
17764;-40,-55;0;0;0
17765;-40,-54;0;0;0
17766;-40,-53;0;0;0
17767;-40,-52;0;0;0
17768;-40,-51;0;0;0
17769;-40,-50;0;0;0
17770;-40,-49;0;0;0
17771;-40,-48;0;0;0
17772;-40,-47;0;0;0
17773;-40,-46;0;0;0
17774;-40,-45;0;0;0
17775;-40,-44;0;0;0
17776;-40,-43;0;0;0
17777;-40,-42;0;0;0
17778;-40,-41;0;0;0
17779;-40,-40;0;0;0
17780;-40,-39;0;0;0
17781;-40,-38;0;0;0
17782;-40,-37;0;0;0
17783;-40,-36;0;0;0
17784;-40,-35;0;0;0
17785;-40,-34;0;0;0
17786;-40,-33;0;0;0
17787;-40,-32;0;0;0
17788;-40,-31;0;0;0
17789;-40,-30;0;0;0
17790;-40,-29;0;0;0
17791;-40,-28;0;0;0
17792;-40,-27;0;0;0
17793;-40,-26;0;0;0
17794;-40,-25;0;0;0
17795;-40,-24;0;0;0
17796;-40,-23;0;0;0
17797;-40,-22;0;0;0
17798;-40,-21;0;0;0
17799;-40,-20;0;0;0
17800;-40,-19;0;0;0
17801;-40,-18;0;0;0
17802;-40,-17;0;0;0
17803;-40,-16;0;0;0
17804;-40,-15;0;0;0
17805;-40,-14;0;0;0
17806;-40,-13;0;0;0
17807;-40,-12;0;0;0
17808;-40,-11;0;0;0
17809;-40,-10;0;0;0
17810;-40,-9;0;0;0
17811;-40,-8;0;0;0
17812;-40,-7;0;0;0
17813;-40,-6;0;0;0
17814;-40,-5;0;0;0
17815;-40,-4;0;0;0
17816;-40,-3;0;0;0
17817;-40,-2;0;0;0
17818;-40,-1;0;0;0
17819;-40,-0;0;0;0
17820;-40,0;0;0;0
17821;-40,1;0;0;0
17822;-40,2;0;0;0
17823;-40,3;0;0;0
17824;-40,4;0;0;0
17825;-40,5;0;0;0
17826;-40,6;0;0;0
17827;-40,7;0;0;0
17828;-40,8;0;0;0
17829;-40,9;0;0;0
17830;-40,10;0;0;0
17831;-40,11;0;0;0
17832;-40,12;0;0;0
17833;-40,13;0;0;0
17834;-40,14;0;0;0
17835;-40,15;0;0;0
17836;-40,16;0;0;0
17837;-40,17;0;0;0
17838;-40,18;0;0;0
17839;-40,19;0;0;0
17840;-40,20;0;0;0
17841;-40,21;0;0;0
17842;-40,22;0;0;0
17843;-40,23;0;0;0
17844;-40,24;0;0;0
17845;-40,25;0;0;0
17846;-40,26;0;0;0
17847;-40,27;0;0;0
17848;-40,28;0;0;0
17849;-40,29;0;0;0
17850;-40,30;0;0;0
17851;-40,31;0;0;0
17852;-40,32;0;0;0
17853;-40,33;0;0;0
17854;-40,34;0;0;0
17855;-40,35;0;0;0
17856;-40,36;0;0;0
17857;-40,37;0;0;0
17858;-40,38;0;0;0
17859;-40,39;0;0;0
17860;-40,40;0;0;0
17861;-40,41;0;0;0
17862;-40,42;0;0;0
17863;-40,43;0;0;0
17864;-40,44;0;0;0
17865;-40,45;0;0;0
17866;-40,46;0;0;0
17867;-40,47;0;0;0
17868;-40,48;0;0;0
17869;-40,49;0;0;0
17870;-40,50;0;0;0
17871;-40,51;0;0;0
17872;-40,52;0;0;0
17873;-40,53;0;0;0
17874;-40,54;0;0;0
17875;-40,55;0;0;0
17876;-40,56;0;0;0
17877;-40,57;0;0;0
17878;-40,58;0;0;0
17879;-40,59;0;0;0
17880;-40,60;0;0;0
17881;-40,61;0;0;0
17882;-40,62;0;0;0
17883;-40,63;0;0;0
17884;-40,64;0;0;0
17885;-40,65;0;0;0
17886;-40,66;0;0;0
17887;-40,67;0;0;0
17888;-40,68;0;0;0
17889;-40,69;0;0;0
17890;-40,70;0;0;0
17891;-40,71;0;0;0
17892;-40,72;0;0;0
17893;-40,73;0;0;0
17894;-40,74;0;0;0
17895;-40,75;0;0;0
17896;-40,76;0;0;0
17897;-40,77;0;0;0
17898;-40,78;0;0;0
17899;-40,79;0;0;0
17900;-40,80;0;0;0
17901;-40,81;0;0;0
17902;-40,82;0;0;0
17903;-40,83;0;0;0
17904;-40,84;0;0;0
17905;-40,85;0;0;0
17906;-40,86;0;0;0
17907;-40,87;0;0;0
17908;-40,88;0;0;0
17909;-40,89;0;0;0
17910;-40,90;0;0;0
17911;-40,91;0;0;0
17912;-40,92;0;0;0
17913;-40,93;0;0;0
17914;-40,94;0;0;0
17915;-40,95;0;0;0
17916;-40,96;0;0;0
17917;-40,97;0;0;0
17918;-40,98;0;0;0
17919;-40,99;0;0;0
17920;-40,100;0;0;0
17921;-40,101;0;0;0
17922;-40,102;0;0;0
17923;-40,103;0;0;0
17924;-40,104;0;0;0
17925;-40,105;0;0;0
17926;-40,106;0;0;0
17927;-40,107;0;0;0
17928;-40,108;0;0;0
17929;-40,109;0;0;0
17930;-40,110;0;0;0
17931;-40,111;0;0;0
17932;-40,112;0;0;0
17933;-40,113;0;0;0
17934;-40,114;0;0;0
17935;-40,115;0;0;0
17936;-40,116;0;0;0
17937;-40,117;0;0;0
17938;-40,118;0;0;0
17939;-40,119;0;0;0
17940;-40,120;0;0;0
17941;-40,121;0;0;0
17942;-40,122;0;0;0
17943;-40,123;0;0;0
17944;-40,124;0;0;0
17945;-40,125;0;0;0
17946;-40,126;0;0;0
17947;-40,127;0;0;0
17948;-40,128;0;0;0
17949;-40,129;0;0;0
17950;-40,130;0;0;0
17951;-40,131;0;0;0
17952;-40,132;0;0;0
17953;-40,133;0;0;0
17954;-40,134;0;0;0
17955;-40,135;0;0;0
17956;-40,136;0;0;0
17957;-40,137;0;0;0
17958;-40,138;0;0;0
17959;-40,139;0;0;0
17960;-40,140;0;0;0
17961;-40,141;0;0;0
17962;-40,142;0;0;0
17963;-40,143;0;0;0
17964;-40,144;0;0;0
17965;-40,145;0;0;0
17966;-40,146;0;0;0
17967;-40,147;0;0;0
17968;-40,148;0;0;0
17969;-40,149;0;0;0
17970;-40,150;0;0;0
